id,hotelid,hotelname,address,city,country,zipcode,propertytype,starrating,latitude,longitude,Source,url,curr
47103,7196796,Holiday Home Villa emet,,Oravais,Finland,68700,Hotels,3,63.62677002,23.40115929,5,https://www.agoda.com/en-gb/holiday-home-villa-emet/hotel/oravais-fi.html,EUR
47104,7196868,House Maison ideale pour vos vacances au calme en lisiere de foret,6 Rue Des Quichnottes --,Saint-Jean-de-Monts,France,85160,Hotels,4,46.79096985,-2.073960066,5,https://www.agoda.com/en-gb/house-maison-ideale-pour-vos-vacances-au-calme-en-lisiere-de-foret/hotel/saint-jean-de-monts-fr.html,EUR
47105,71969,Flair Hotel Zum Schwarzen Reiter,Hauptstrasse 1,Horgau,Germany,86497,Hotels,3,48.39551978,10.68972141,2,http://www.booking.com/hotel/de/flair-zum-schwaren-reiter.en-gb.html,EUR
47106,7197000,ULVF U Libecciu **,Route de Pietra Maggiore,Calvi,France,20260,Hotels,2,42.55014038,8.758219719,5,https://www.agoda.com/en-gb/ulvf-u-libecciu/hotel/calvi-fr.html,EUR
47107,7197259,L'EPI HOTEL,"400, avenue de l'Europe",Maintenon,France,28230,Hotels,3,48.5917511,1.683799982,5,https://www.agoda.com/en-gb/l-epi-hotel/hotel/maintenon-fr.html,EUR
47108,71974,Opera Suites,Karntner Strasse 47,Vienna,Austria,1010,Bed and breakfasts,4,48.20387585,16.37051269,2,http://www.booking.com/hotel/at/opera-suites.en-gb.html,EUR
47109,71975,Hotel Gasthof Stift,Stiftsplatz 1,Lindau,Germany,88131,Hotels,3,47.54706713,9.68694001,2,http://www.booking.com/hotel/de/gasthof-stift.en-gb.html,EUR
47110,71976,Hotel Eckert,Basler Str. 20,Grenzach-Wyhlen,Germany,79639,Hotels,4,47.55320691,7.65844837,2,http://www.booking.com/hotel/de/eckert.en-gb.html,EUR
47111,7197792,Camping La Viste,Belvedere de Serre-Poncon,Rousset (Provence-Alpes-Cote d'Azur),France,5190,Hotels,4,44.47640991,6.268589973,5,https://www.agoda.com/en-gb/camping-la-viste/hotel/rousset-provence-alpes-cote-d-azur-fr.html,EUR
47112,71978,Hotel Prater Vienna,Grosse Stadtgutgasse 31,Vienna,Austria,1020,Hotels,4,48.21957253,16.38632298,2,http://www.booking.com/hotel/at/hotelvienna.en-gb.html,EUR
47113,71981,Centro Hotel Bristol,Prinz-Albert-Str. 2,Bonn,Germany,53113,Hotels,4,50.73029776,7.10004598,2,http://www.booking.com/hotel/de/bristol-bonn.en-gb.html,EUR
47114,7198192,Atrium by the Blaxy,Rasaritul Soarelui Nr.1,Comuna 23 August,Romania,907005,Hotels,4,43.89886943,28.60776927,5,https://www.agoda.com/en-gb/atrium-by-the-blaxy/hotel/comuna-23-august-ro.html,EUR
47115,71982,Centro Hotel Esplanade,Furstenplatz 17,Dusseldorf,Germany,40215,Hotels,4,51.2133484,6.78493604,2,http://www.booking.com/hotel/de/gunnewig-esplanade.en-gb.html,EUR
47116,7198537,The Cliffe at Dinham,6 Halton Lane,Llandrindod Wells,United Kingdom,,Hotels,4,52.3682518,-2.729530096,5,https://www.agoda.com/en-gb/the-cliffe-at-dinham/hotel/llandrindod-wells-gb.html,GBP
47117,71986,Hotel Vier Jahreszeiten by Big Mama,Kurt-Schumacher-Strasse 23-29,Leipzig,Germany,4105,Hotels,3,51.34697401,12.3782149,2,http://www.booking.com/hotel/de/gunnewig-vier-jahreszeiten.en-gb.html,EUR
47118,7198609,HOTEL RESTAURANT LES STALAGMITES,QUARTIER LE FEZ Le Village,Orgnac L'Aven,France,7150,Hotels,2,44.30455017,4.432360172,5,https://www.agoda.com/en-gb/hotel-restaurant-les-stalagmites/hotel/orgnac-l-aven-fr.html,EUR
47119,71988,Centro Hotel Residence,Kaiserplatz 11,Bonn,Germany,53113,Hotels,4,50.73141784,7.10145079,2,http://www.booking.com/hotel/de/residence-bonn.en-gb.html,EUR
47120,71990,Consul Retro,Oxfordstrasse 12-16,Bonn,Germany,53111,Hotels,3,50.73752033,7.0996765,2,http://www.booking.com/hotel/de/consul-bonn.en-gb.html,EUR
47121,7199084,Residentie Crystal ref. 94,,Ostend,Belgium,8400,Hotels,4,51.21709824,2.884419918,5,https://www.agoda.com/en-gb/residentie-crystal-ref-94/hotel/ostend-be.html,EUR
47122,7199132,Three-Bedroom Holiday Home in Marathons,,Mati,Greece,19007,Hotels,4,38.14609909,24.00880051,5,https://www.agoda.com/en-gb/three-bedroom-holiday-home-in-marathons/hotel/mati-gr.html,EUR
47123,71992,Trip Inn Bristol Hotel Mainz,Friedrich-Ebert-Strasse 20,Mainz,Germany,55130,Hotels,3,49.9764192,8.29475686,2,http://www.booking.com/hotel/de/bristol-mainz.en-gb.html,EUR
47124,7199251,Hotel des deux gares,Veeartsenstraat 88,Brussels,Belgium,1070,Hotels,3,50.8331604,4.329730034,5,https://www.agoda.com/en-gb/hotel-des-deux-gares/hotel/brussels-be.html,EUR
47125,71993,Landart Hotel Beim Brauer,Steinbornerstrasse 5,Daun,Germany,54550,Hotels,3,50.20802714,6.7914632,2,http://www.booking.com/hotel/de/landgasthaus-beim-brauer.en-gb.html,EUR
47126,71995,Hotel Chemnitzer Hof,Theaterplatz 4,Chemnitz,Germany,9111,Hotels,4,50.83861852,12.92559475,2,http://www.booking.com/hotel/de/gunnewig-chemnitzer-hof.en-gb.html,EUR
47127,719997,P'tit Dej-Hotel Orleans Ouest,20 Rue de la Chistera,La Chapelle-Saint-Mesmin,France,45380,Hotels,2,47.89599991,1.853000045,5,https://www.agoda.com/en-gb/p-tit-dej-hotel-orleans-ouest/hotel/la-chapelle-saint-mesmin-fr.html,EUR
47128,7200330,One-Bedroom Holiday Home in Vadalj,,Primosten,Croatia,22202,Hotels,4,43.57249832,15.98999977,5,https://www.agoda.com/en-gb/one-bedroom-holiday-home-in-vadalj/hotel/primosten-hr.html,EUR
47129,7200368,House Gabriela,,Debeljak,Croatia,23206,Hotels,2,44.04294968,15.36373043,5,https://www.agoda.com/en-gb/house-gabriela/hotel/debeljak-hr.html,EUR
47130,7200468,Holiday house with spacious backyard and grill / pet friendly,Pavicini 20 E,Peruski,Croatia,52208,Hotels,3,44.92795181,14.00115967,5,https://www.agoda.com/en-gb/holiday-house-with-spacious-backyard-and-grill-pet-friendly/hotel/peruski-hr.html,EUR
47131,7200653,Mercure Barnsley Tankersley Manor Hotel,Church Lane Tankersley,Tankersley,United Kingdom,,Hotels,4,53.4895922,-1.486929627,5,https://www.agoda.com/en-gb/mercure-barnsley-tankersley-manor-hotel/hotel/tankersley-gb.html,GBP
47132,7200859,easyHotel Zurich West,Dammstrasse 1,Zurich,Switzerland,8037,Hotels,2,47.39094162,8.527999878,5,https://www.agoda.com/en-gb/easyhotel-zurich-west/hotel/zurich-ch.html,CHF
47133,7200874,Gold Art Apartments,U Svateho Ducha 3,Prague,Czech Republic,,Hotels,4,50.090271,14.42031956,5,https://www.agoda.com/en-gb/gold-art-apartments/hotel/prague-cz.html,EUR
47134,7200908,Pervola Petit Hotel,Unnamed Road,Crete Island,Greece,,Hotels,3,35.2251475,24.9969773,5,https://www.agoda.com/en-gb/pervola-petit-hotel/hotel/crete-island-gr.html,EUR
47135,7200915,Rezidence Dlouha 17,17 Dlouha,Prague,Czech Republic,,Hotels,3,50.09008026,14.42370987,5,https://www.agoda.com/en-gb/rezidence-dlouha-17/hotel/prague-cz.html,EUR
47136,7201010,Hotel Flox,Koningin Astridplein 34,Antwerp,Belgium,2018,Hotels,3,51.2181282,4.420750141,5,https://www.agoda.com/en-gb/hotel-flox/hotel/antwerp-be.html,EUR
47137,7201017,Two-Bedroom Holiday Home in Estepona,,Estepona,Spain,29680,Hotels,4,36.43479919,-5.110859871,5,https://www.agoda.com/en-gb/two-bedroom-holiday-home-in-estepona/hotel/estepona-es.html,EUR
47138,7201018,Eight-Bedroom Holiday Home in Iznajar,,Iznajar,Spain,14970,Hotels,3,37.29809952,-4.278689861,5,https://www.agoda.com/en-gb/eight-bedroom-holiday-home-in-iznajar/hotel/iznajar-es.html,EUR
47139,7201020,Cortijo La Jirafa,,Torrox,Spain,29793,Hotels,4,36.76380157,-3.933429956,5,https://www.agoda.com/en-gb/cortijo-la-jirafa/hotel/torrox-es.html,EUR
47140,7201049,Four-Bedroom Holiday Home in Iznajar,,Iznajar,Spain,14970,Hotels,4,37.28760147,-4.320940018,5,https://www.agoda.com/en-gb/four-bedroom-holiday-home-in-iznajar/hotel/iznajar-es.html,EUR
47141,720168,Hotel International,Str. Victoria nr. 8,Baile Felix,Romania,417500,Hotels,4,46.98710686,21.98073506,2,http://www.booking.com/hotel/ro/international-baile-felix.en-gb.html,RON
47142,7201788,De Keyser Hotel,De Keyserlei 66-70,Antwerp,Belgium,2018,Hotels,4,51.21717072,4.419660091,5,https://www.agoda.com/en-gb/de-keyser-hotel_13/hotel/antwerp-be.html,EUR
47143,720179,Troll's Brauhaushotel,Oberstrasse 37,Medebach,Germany,59964,Hotels,3,51.20016398,8.70122463,2,http://www.booking.com/hotel/de/troll-s-brauhaus.en-gb.html,EUR
47144,7201794,Lindner WTC Hotel & City Lounge,Lange Kievitstraat 125,Antwerp,Belgium,2018,Hotels,4,51.21321106,4.422629833,5,https://www.agoda.com/en-gb/lindner-wtc-hotel-city-lounge_4/hotel/antwerp-be.html,EUR
47145,720183,Hotel Termal,Str. Victoria nr. 24,Baile Felix,Romania,417500,Hotels,3,46.99163153,21.9767198,2,http://www.booking.com/hotel/ro/termal-baile-felix.en-gb.html,RON
47146,720188,Hotel Giardino,Via Carducci 20,Pieve di Cadore,Italy,32044,Hotels,3,46.43052927,12.3755005,2,http://www.booking.com/hotel/it/giardino-pieve-di-cadore.en-gb.html,EUR
47147,720192,Hotel Parc,Str. Avram Iancu nr. 12,Buzias,Romania,535100,Hotels,3,45.64968463,21.61217272,2,http://www.booking.com/hotel/ro/parc-buziaa.en-gb.html,RON
47148,720195,Hotel Poienita,"Calea Beiusului, Nr. 26",Baile Felix,Romania,417500,Hotels,3,46.99336042,21.98314905,2,http://www.booking.com/hotel/ro/poienita-baile-felix.en-gb.html,RON
47149,720198,Hotel Mures,Calea Beiusului nr. 28,Baile Felix,Romania,417500,Hotels,2,46.99347385,21.98268235,2,http://www.booking.com/hotel/ro/mures-baile-felix.en-gb.html,RON
47150,720208,Hotel Isabel,"Suarez Inclan, 36-38",Cudillero,Spain,33150,Hotels,2,43.56148148,-6.14659977,5,https://www.agoda.com/en-gb/hotel-isabel/hotel/cudillero-es.html,EUR
47151,72021,Holiday Inn Dresden - City South,Bamberger Str. 14,Dresden,Germany,1187,Hotels,4,51.03359985,13.71286011,5,https://www.agoda.com/en-gb/holiday-inn-dresden-city-south/hotel/dresden-de.html,EUR
47152,720231,Smartappart Lorient,10/12 rue de la Belle Fontaine,Lorient,France,56100,Hotels,3,47.74580002,-3.365969896,5,https://www.agoda.com/en-gb/smartappart-lorient/hotel/lorient-fr.html,EUR
47154,7202526,Hotel Meleze,22 Route de Moiry,Grimentz,Switzerland,3961,Hotels,3,46.17747116,7.575349808,5,https://www.agoda.com/en-gb/hotel-meleze/hotel/grimentz-ch.html,CHF
47155,72026,Callas Hotel am Dom,Hohe Strasse 137,Cologne,Germany,50667,Hotels,3,50.93989563,6.956105232,5,https://www.agoda.com/en-gb/callas-hotel-am-dom/hotel/cologne-de.html,EUR
47156,72032,Hotel Catalonia Placa Catalunya,"Bergara, 11",Barcelona,Spain,8002,Hotels,4,41.38646227,2.168868817,5,https://www.agoda.com/en-gb/hotel-catalonia-placa-catalunya/hotel/barcelona-es.html,EUR
47157,72035,Catalonia Sabadell Hotel,"Pza, Catalunya, 10-12",Sabadell,Spain,8206,Hotels,4,41.55017504,2.097878921,5,https://www.agoda.com/en-gb/catalonia-sabadell-hotel/hotel/sabadell-es.html,EUR
47158,720368,Roi Soleil Prestige Saint-Avold,45 avenue du General Patton,Saint-Avold,France,57500,Hotels,4,49.11640383,6.70804381,2,http://www.booking.com/hotel/fr/roi-soleil-prestige-saint-avold.en-gb.html,EUR
47159,720408,Galabova Guest House,Delchevo,Delchevo,Bulgaria,2900,Hotels,3,41.55556324,23.69683117,2,http://www.booking.com/hotel/bg/galabova-guest-house.en-gb.html,BGN
47160,720427,Camping Panoramic,1630 avenue de la Republique,La Roquette-sur-Siagne,France,6550,Campsites,4,43.58430007,6.94172859,2,http://www.booking.com/hotel/fr/camping-panoramic.en-gb.html,EUR
47161,720432,Burgerhofhotel,Burgerstr. 16-18,Cologne,Germany,50667,Hotels,3,50.93892687,6.95944592,2,http://www.booking.com/hotel/de/ba1-4rgerhofhotel.en-gb.html,EUR
47162,7204390,Holiday Home Kaakkuri,,Puhos,Finland,58200,Hotels,3,62.04454041,29.10676956,5,https://www.agoda.com/en-gb/holiday-home-kaakkuri/hotel/puhos-fi.html,EUR
47163,7204391,Holiday Home Uus-keihari,,Haapamaki,Finland,44760,Hotels,2,63.08150101,25.57290077,5,https://www.agoda.com/en-gb/holiday-home-uus-keihari/hotel/haapamaki-fi.html,EUR
47164,720450,Farma Capi Hnizdo,Dvur Semtin 1,Olbramovice,Czech Republic,,Hotels,4,49.68554679,14.65121269,2,http://www.booking.com/hotel/cz/farma-aapa-hnazdo.en-gb.html,EUR
47165,72047,Courtyard Prague City,Lucemburska Street 46,Prague,Czech Republic,13000,Hotels,4,50.079437,14.459642,5,https://www.agoda.com/courtyard-by-marriott-prague-flora/hotel/prague-cz.html,EUR
47166,7204816,12 Xanadu,,Benalmadena,Spain,29630,Hotels,3,36.6004982,-4.554920197,5,https://www.agoda.com/en-gb/12-xanadu/hotel/benalmadena-es.html,EUR
47167,7204937,nuovo villaggio simenzaru,C.da Galice 2 a,Patti,Italy,98066,Hotels,3,38.14691925,15.00868034,5,https://www.agoda.com/en-gb/nuovo-villaggio-simenzaru/hotel/patti-it.html,EUR
47168,720496,Comwell Koge Strand,Strandvejen 111,Koge,Denmark,4600,Hotels,4,55.44726663,12.19163775,2,http://www.booking.com/hotel/dk/comwell-ka-ge-strand.en-gb.html,DKK
47169,720497,Alexandria Spa & Wellness Hotel,Masarykova 567,Luhacovice,Czech Republic,,Hotels,4,49.10076115,17.75974542,2,http://www.booking.com/hotel/cz/alexandria-spa-amp-wellness.en-gb.html,EUR
47170,720498,Dum Bedricha Smetany,Lazenske namesti 308,Luhacovice,Czech Republic,76326,Hotels,4,49.1085736,17.7628541,2,http://www.booking.com/hotel/cz/da-m-bedaicha-smetany.en-gb.html,EUR
47171,7205239,Holiday Home Matruusin majakka,,Oravisalo,Finland,82360,Hotels,3,62.28738022,30.0659008,5,https://www.agoda.com/en-gb/holiday-home-matruusin-majakka/hotel/oravisalo-fi.html,EUR
47172,720525,Moulin Hotel,11-13 Kirkmichael Rd,Pitlochry,United Kingdom,,Hotels,3,56.713106,-3.7266,5,https://www.agoda.com/en-gb/moulin-hotel/hotel/pitlochry-gb.html,GBP
47173,7205255,Holiday Home Simola,,Naaranlahti,Finland,58260,Hotels,3,61.99649048,29.32382965,5,https://www.agoda.com/en-gb/holiday-home-simola/hotel/naaranlahti-fi.html,EUR
47174,7205714,HOTEL VILLA GIULIA PERGUSA ENNA,via Dafne 2 Pergusa,Enna,Italy,94100,Hotels,3,37.52268982,14.31268024,5,https://www.agoda.com/en-gb/hotel-villa-giulia-pergusa-enna/hotel/enna-it.html,EUR
47175,7205736,Villa Gianerta,,Manziana,Italy,66,Hotels,4,42.09460068,12.08740044,5,https://www.agoda.com/en-gb/villa-gianerta/hotel/manziana-it.html,EUR
47176,720609,Hotel Soho Malaga,"C/ Cordoba, 5",Malaga,Spain,29001,Hotels,3,36.71714589,-4.422222376,5,https://www.agoda.com/en-gb/hotel-soho-malaga/hotel/malaga-es.html,EUR
47177,72061,Hotel Elite,"Via Francesco Crispi, 47",Rome,Italy,187,Hotels,3,41.90504456,12.48588371,5,https://www.agoda.com/en-gb/hotel-elite/hotel/rome-it.html,EUR
47178,7206141,Holiday Home Vapasenranta,,Lapinlahti,Finland,58550,Hotels,3,61.67131042,29.42211914,5,https://www.agoda.com/en-gb/holiday-home-vapasenranta/hotel/lapinlahti-fi.html,EUR
47179,7206174,Villa Panama,,Trabia,Italy,90019,Hotels,3,37.9803009,13.61030006,5,https://www.agoda.com/en-gb/villa-panama/hotel/trabia-it.html,EUR
47180,72062,Hotel Erzherzog Rainer,Wiedner Hauptstr. 27-29,Vienna,Austria,1040,Hotels,4,48.19517136,16.3672905,5,https://www.agoda.com/de-de/hotel-erzherzog-rainer/hotel/vienna-at.html,EUR
47181,7206213,La Foresta Albergo Ristorante Pizzeria,VIA NAZIONALE 13,Poppi,Italy,52014,Hotels,3,43.79418945,11.87635994,5,https://www.agoda.com/en-gb/la-foresta-albergo-ristorante-pizzeria/hotel/poppi-it.html,EUR
47182,7206453,Villa 6 IN,,Stintino,Italy,7040,Hotels,3,40.91080093,8.20965004,5,https://www.agoda.com/en-gb/villa-6-in/hotel/stintino-it.html,EUR
47183,7206476,Casa Le Rose,,Arzachena,Italy,7021,Hotels,2,41.45780182,9.231349945,5,https://www.agoda.com/en-gb/casa-le-rose/hotel/arzachena-it.html,EUR
47184,72065,Holiday Inn Express Alcobendas,"Crta.Fuencarral ,Esquina Metalurgia No1-3",Madrid,Spain,28108,Hotels,4,40.53049088,-3.649199486,5,https://www.agoda.com/en-gb/holiday-inn-express-alcobendas/hotel/madrid-es.html,EUR
47185,720680,Hotel I Pini,Viale Dolomiti 21,Lido di Pomposa,Italy,44020,Hotels,3,44.7188701,12.23816067,2,http://www.booking.com/hotel/it/i-pini.en-gb.html,EUR
47186,7207,The Waterfront Hotel,The Strand,Sliema,Malta,,Hotels,4,35.90758133,14.49876022,5,https://www.agoda.com/en-gb/the-waterfront-hotel/hotel/sliema-mt.html,EUR
47187,7207879,Masseria Salamone,,Cesaro,Italy,94010,Hotels,3,37.80860138,14.43379974,5,https://www.agoda.com/en-gb/masseria-salamone/hotel/cesaro-it.html,EUR
47188,72079,Hesperia Ciudad De Mallorca,"Francisco Vidal Sureda, 24",Majorca,Spain,7015,Hotels,4,39.55582809,2.620985508,5,https://www.agoda.com/en-gb/hesperia-ciudad-de-mallorca/hotel/majorca-es.html,EUR
47189,7207930,Villetta Rizzi,,Massarosa,Italy,55054,Hotels,4,43.89759827,10.35719967,5,https://www.agoda.com/en-gb/villetta-rizzi/hotel/massarosa-it.html,EUR
47190,7208261,Casa Vacanze Stella Maris,,Villaggio Mose,Italy,92100,Hotels,3,37.25019836,13.61610031,5,https://www.agoda.com/en-gb/casa-vacanze-stella-maris/hotel/villaggio-mose-it.html,EUR
47191,7208262,Le Scuderie,,Sassetta,Italy,57020,Hotels,3,43.1473999,10.65200043,5,https://www.agoda.com/en-gb/le-scuderie/hotel/sassetta-it.html,EUR
47192,7208302,Cioso 15,,Cisano Sul Neva,Italy,17035,Hotels,3,44.08359909,8.15114975,5,https://www.agoda.com/en-gb/cioso-15/hotel/cisano-sul-neva-it.html,EUR
47193,7208489,Trip Inn Hotel Schumann,Bonner Strasse 15,Dusseldorf,Germany,40589,Hotels,3,51.1752382,6.8347792,5,https://www.agoda.com/en-gb/trip-inn-hotel-schumann_4/hotel/dusseldorf-de.html,EUR
47194,7208819,Urb. Los Pinos de Andalucia,,Estepona,Spain,29688,Hotels,4,36.46490097,-5.043149948,5,https://www.agoda.com/en-gb/urb-los-pinos-de-andalucia/hotel/estepona-es.html,EUR
47195,7208888,Hotel Servigroup Koral Beach,43 Passeig Maritim del Mediterrani,Oropesa del Mar,Spain,12594,Hotels,4,40.09564972,0.146650001,5,https://www.agoda.com/en-gb/hotel-servigroup-koral-beach/hotel/oropesa-del-mar-es.html,EUR
47196,7209017,Holiday Home LaitamAPkki,,Tohmajarvi,Finland,82430,Hotels,3,62.03134918,29.85326958,5,https://www.agoda.com/en-gb/holiday-home-laitama-kki/hotel/tohmajarvi-fi.html,EUR
47197,7209136,Frantoio Oplonti,,Torre Annunziata,Italy,80058,Hotels,3,40.76179886,14.46409988,5,https://www.agoda.com/en-gb/frantoio-oplonti/hotel/torre-annunziata-it.html,EUR
47198,720917,Hotel Mirafresno,"Rua 1o de Maio, 2",Miranda Do Douro,Portugal,,Hotels,3,41.49975967,-6.272880077,5,https://www.agoda.com/en-gb/hotel-mirafresno/hotel/miranda-do-douro-pt.html,EUR
47199,7209219,Villa Marina,,Marche,Italy,61011,Hotels,3,43.95980072,12.76430035,5,https://www.agoda.com/en-gb/villa-marina/hotel/marche-it.html,EUR
47200,7209243,hotel IL POLO,VIA XI SETTEMBRE S.N. PRESSO POLO LOGISTICO INTEGRATO,Mortara,Italy,27036,Hotels,3,45.24626923,8.712510109,5,https://www.agoda.com/en-gb/hotel-il-polo/hotel/mortara-it.html,EUR
47201,7209314,Villa Sofia,,Moricone,Italy,10,Hotels,3,42.11130142,12.69299984,5,https://www.agoda.com/en-gb/villa-sofia/hotel/moricone-it.html,EUR
47202,7209315,Casa Vacanze Villa Teresa,,Menfi,Italy,92013,Hotels,3,37.5870018,12.96700001,5,https://www.agoda.com/en-gb/casa-vacanze-villa-teresa/hotel/menfi-it.html,EUR
47203,7209316,Brancorsi,,Sassetta,Italy,57020,Hotels,3,43.14749908,10.65209961,5,https://www.agoda.com/en-gb/brancorsi/hotel/sassetta-it.html,EUR
47204,7209347,Schlossberg,Jaufenstrass 48,San Leonardo in Passiria,Italy,39015,Hotels,2,46.81988907,11.25842953,5,https://www.agoda.com/en-gb/schlossberg/hotel/san-leonardo-in-passiria-it.html,EUR
47205,7209639,Hotel Restaurant Clement ADER,70 Avenue Jacques Douzans,Muret,France,31600,Hotels,2,43.4718895,1.330950022,5,https://www.agoda.com/en-gb/hotel-restaurant-clement-ader/hotel/muret-fr.html,EUR
47206,7209667,Five-Bedroom Holiday Home in Korcula,,Korcula,Croatia,20260,Hotels,4,42.94789886,17.13479996,5,https://www.agoda.com/en-gb/five-bedroom-holiday-home-in-korcula/hotel/korcula-hr.html,EUR
47207,7209714,Six-Bedroom Holiday Home in Donji Prolozac,,Donji Prolozac,Croatia,21264,Hotels,4,43.44940186,17.15609932,5,https://www.agoda.com/en-gb/six-bedroom-holiday-home-in-donji-prolozac/hotel/donji-prolozac-hr.html,EUR
47208,7209729,Three-Bedroom Holiday Home in Stinica,,Stinica,Croatia,53287,Hotels,3,44.75770187,14.90799999,5,https://www.agoda.com/en-gb/three-bedroom-holiday-home-in-stinica/hotel/stinica-hr.html,EUR
47209,7209950,Ten-Bedroom Holiday Home in Sveti Juraj,,Sveti Juraj,Croatia,53284,Hotels,3,44.92739868,14.92380047,5,https://www.agoda.com/en-gb/ten-bedroom-holiday-home-in-sveti-juraj/hotel/sveti-juraj-hr.html,EUR
47210,7210354,Four-Bedroom Holiday Home in Szolosgyorok,,Sagvar,Hungary,8692,Hotels,3,46.71720123,17.66670036,5,https://www.agoda.com/en-gb/four-bedroom-holiday-home-in-szolosgyorok/hotel/sagvar-hu.html,EUR
47211,7210356,Two-Bedroom Holiday Home in Nagyvisnyo,,Nagyvisnyo,Hungary,3349,Hotels,2,48.14089966,20.42690086,5,https://www.agoda.com/en-gb/two-bedroom-holiday-home-in-nagyvisnyo/hotel/nagyvisnyo-hu.html,EUR
47212,7210429,VVF Villages > Saint-Jean-la-Vetre,Ventuel (St-Jean-La-Vetre),Saint-Etienne,France,42440,Hotels,3,45.77645111,3.818650007,5,https://www.agoda.com/en-gb/vvf-villages-les-monts-du-forez-saint-jean-la-vetre/hotel/saint-etienne-fr.html,EUR
47213,7210450,Le Beluga Lourdes Pyrenees,17 rue du Pic du Midi,Bartres,France,65380,Hotels,3,43.15301895,0.025040001,5,https://www.agoda.com/en-gb/le-beluga-lourdes-pyrenees/hotel/bartres-fr.html,EUR
47214,72109,DORMERO Hotel Stuttgart,Plieninger Strasse 100,Stuttgart,Germany,70567,Hotels,4,48.72284698,9.160639763,5,https://www.agoda.com/en-gb/dormero-hotel-stuttgart/hotel/stuttgart-de.html,EUR
47215,72110,Hotel Mira,Vlastislavova,Prague,Czech Republic,,Hotels,3,50.06449127,14.44250965,5,https://www.agoda.com/en-gb/hotel-mira/hotel/prague-cz.html,EUR
47216,721121,Hotel Marittimo,Via Chisimaio 8,Rimini,Italy,47922,Hotels,2,44.1058769,12.5118881,2,http://www.booking.com/hotel/it/marittimo.en-gb.html,EUR
47217,72114,Hotel Montemezzi,92 Verona Street,Vigasio,Italy,37068,Hotels,4,45.3285408,10.94921017,5,https://www.agoda.com/en-gb/hotel-montemezzi/hotel/vigasio-it.html,EUR
